,Unnamed: 0,Image,Collection,Production,Date,Occasion,Multiple Bill,Performance_ID,Normalized Title,Original Language,Composer,Original Premiere,Original Title,Genre,Season,Directors,Title Language,Leaflet Language
9683,,Scan 2024-03-18 1621-58.jpeg,1957-1958,Het Meisje uit de Far-West,,,False,487455,Het Meisje uit de Far-West,ITA,Giacomo Puccini,1910,La Fanciulla del West,opera,1957-1958,August Baeyens,NL,ned
9684,,Scan 2024-03-18 1621-61.jpeg,1957-1958,Samson en Dalila,,,False,565718,Samson en Dalila,FR,Camille Saint-Saëns,,Samson et Dalila,romantische opera,1957-1958,August Baeyens,NL,ned
9685,,Scan 2024-03-18 1621-65.jpeg,1957-1958,Pierlala,,,False,661262,Pierlala,NL,Daniel Sternefeld,,Pierlala,zangspel,1957-1958,August Baeyens,Unk,ned
9686,,Scan 2024-03-18 1621-68.jpeg,1957-1958,Aida,,,False,190237,Aïda,ITA,Giuseppe Verdi,,Aïda,opera,1957-1958,August Baeyens,Unk,ned
9687,,Scan 2024-03-18 1621-70.jpeg,1957-1958,Faust,,,False,298665,Faust,FR,Charles Gounod,,Faust,grand opera,1957-1958,August Baeyens,Unk,ned
9688,,Scan 2024-03-18 1621-72.jpeg,1957-1958,De Zigeunerbaron,,,False,522975,De Zigeunerbaron,DUI,Johann Strauss,,Der Zigeunerbaron,operetta,1957-1958,August Baeyens,NL,ned
9689,,Scan 2024-03-18 1621-75.jpeg,1957-1958,Othello,,,False,595307,Othello,TSJ,Antonín Dvořák,,Othello,opera seria,1957-1958,August Baeyens,Unk,ned
9690,,Scan 2024-03-18 1621-82.jpeg,1957-1958,Faust,,,False,530123,Faust,FR,Charles Gounod,,Faust,grand opera,1957-1958,August Baeyens,Unk,ned
9691,,Scan 2024-03-18 1621-84.jpeg,1957-1958,Het Meisje uit de Far-West,,,False,386023,Het Meisje uit de Far-West,ITA,Giacomo Puccini,1910,La Fanciulla del West,opera,1957-1958,August Baeyens,NL,ned
9692,,Scan 2024-03-18 1621-86.jpeg,1957-1958,De Parelvissers,,,True,825263,De Parelvisschers,FR,Georges Bizet,,Les pêcheurs de perles,romantische opera,1957-1958,August Baeyens,NL,ned
9693,,Scan 2024-03-18 1621-86.jpeg,1957-1958,Pierlala,,,True,825263,Pierlala,NL,Daniel Sternefeld,,Pierlala,zangspel,1957-1958,August Baeyens,Unk,ned
9694,,Scan 2024-03-18 1621-88.jpeg,1957-1958,Zwarte Viooltjes,,,False,538411,Zwarte Viooltjes,NL,August Baeyens,,Zwarte Viooltjes,operette,1957-1958,August Baeyens,NL,ned
9695,,Scan 2024-03-18 1621-90.jpeg,1957-1958,Faust,,,False,583108,Faust,FR,Charles Gounod,,Faust,grand opera,1957-1958,August Baeyens,Unk,ned
9696,,Scan 2024-03-18 1621-92.jpeg,1957-1958,De Zigeunerbaron,,,False,461628,De Zigeunerbaron,DUI,Johann Strauss,,Der Zigeunerbaron,operetta,1957-1958,August Baeyens,NL,ned
9697,,Scan 2024-03-18 1621-94.jpeg,1957-1958,Othello,,,False,774158,Othello,TSJ,Antonín Dvořák,,Othello,opera seria,1957-1958,August Baeyens,Unk,ned
9698,,Scan 2024-03-18 1621-96.jpeg,1957-1958,Othello,,,False,508621,Othello,TSJ,Antonín Dvořák,,Othello,opera seria,1957-1958,August Baeyens,Unk,ned
9699,,Scan 2024-03-18 1621-98.jpeg,1957-1958,De Bedelstudent,,,False,574134,De Bedelstudent,DUI,Carl Millöcker,,Der Bettelstudent,operetta,1957-1958,August Baeyens,NL,ned
9700,,Scan 2024-03-18 1621-100.jpeg,1957-1958,Het Meisje uit de Far-West,,,False,179719,Het Meisje uit de Far-West,ITA,Giacomo Puccini,1910,La Fanciulla del West,opera,1957-1958,August Baeyens,NL,ned
9701,,Scan 2024-03-18 1621-102.jpeg,1957-1958,De Zigeunerbaron,,,False,756220,De Zigeunerbaron,DUI,Johann Strauss,,Der Zigeunerbaron,operetta,1957-1958,August Baeyens,NL,ned
9702,,Scan 2024-03-18 1621-104.jpeg,1957-1958,Carmen,,,False,218695,Carmen,FR,Georges Bizet,,Carmen,opéra comique,1957-1958,August Baeyens,Unk,ned
9703,,Scan 2024-03-18 1621-107.jpeg,1957-1958,Anna-Marie,,,False,179073,Anna-Marie,SWE,Felix Körling,,Anne-Marie,overture,1957-1958,August Baeyens,Unk,ned
9704,,Scan 2024-03-18 1621-116.jpeg,1957-1958,Tannhäuser,,,False,354423,Tannhauser,DUI,Richard Wagner,,Tannhäuser,romantische oper,1957-1958,August Baeyens,Unk,ned
9705,,Scan 2024-03-18 1621-119.jpeg,1957-1958,Othello,,,False,477059,Othello,TSJ,Antonín Dvořák,,Othello,opera seria,1957-1958,August Baeyens,Unk,ned
9706,,Scan 2024-03-18 1621-121.jpeg,1957-1958,Lakmé,,,False,692416,Lakme,FR,Léo Delibes,,Lakmé,romanische opera,1957-1958,August Baeyens,Unk,ned
9707,,Scan 2024-03-18 1621-123.jpeg,1957-1958,Anna-Marie,,,False,445196,Anna-Marie,SWE,Felix Körling,,Anne-Marie,overture,1957-1958,August Baeyens,Unk,ned
9708,,Scan 2024-03-18 1621-125.jpeg,1957-1958,De Parelvissers,,,True,766885,De Parelvisschers,FR,Georges Bizet,,Les pêcheurs de perles,romantische opera,1957-1958,August Baeyens,NL,ned
9709,,Scan 2024-03-18 1621-125.jpeg,1957-1958,Pierlala,,,True,766885,Pierlala,NL,Daniel Sternefeld,,Pierlala,zangspel,1957-1958,August Baeyens,Unk,ned
9710,,Scan 2024-03-18 1621-127.jpeg,1957-1958,Zwarte Viooltjes,,,False,771644,Zwarte Viooltjes,NL,August Baeyens,,Zwarte Viooltjes,operette,1957-1958,August Baeyens,NL,ned
9711,,Scan 2024-03-18 1621-129.jpeg,1957-1958,Anna-Marie,,,False,606153,Anna-Marie,SWE,Felix Körling,,Anne-Marie,overture,1957-1958,August Baeyens,Unk,ned
9712,,Scan 2024-03-18 1621-131.jpeg,1957-1958,De Parelvissers,,,True,224334,De Parelvisschers,FR,Georges Bizet,,Les pêcheurs de perles,romantische opera,1957-1958,August Baeyens,NL,ned
9713,,Scan 2024-03-18 1621-131.jpeg,1957-1958,Pierlala,,,True,224334,Pierlala,NL,Daniel Sternefeld,,Pierlala,zangspel,1957-1958,August Baeyens,Unk,ned
9714,,Scan 2024-03-18 1621-137.jpeg,1957-1958,Anna-Marie,,,False,246538,Anna-Marie,SWE,Felix Körling,,Anne-Marie,overture,1957-1958,August Baeyens,Unk,ned
9715,,Scan 2024-03-18 1621-139.jpeg,1957-1958,Tosca,,,False,708440,Tosca,ITA,Giacomo Puccini,,Tosca,verismo opera,1957-1958,August Baeyens,Unk,ned
9716,,Scan 2024-03-18 1621-141.jpeg,1957-1958,Cavalleria Rusticana,,,True,186675,Cavalleria Rusticana,ITA,Pietro Mascagni,,Cavalleria rusticana,?,1957-1958,August Baeyens,ITA,ned
9717,,Scan 2024-03-18 1621-141.jpeg,1957-1958,Paljas,,,True,186675,Paljas,ITA,Ruggiero Leoncavallo,,Pagliacci,verisme,1957-1958,August Baeyens,Unk,ned
9718,,Scan 2024-03-18 1621-143.jpeg,1957-1958,Tannhäuser,,,False,913239,Tannhauser,DUI,Richard Wagner,,Tannhäuser,romantische oper,1957-1958,August Baeyens,Unk,ned
9719,,Scan 2024-03-18 1621-146.jpeg,1957-1958,Traviata,,,False,334891,Traviata,ITA,Giuseppe Verdi,,La traviata,opera semiseria,1957-1958,August Baeyens,Unk,ned
9720,,Scan 2024-03-18 1621-152.jpeg,1957-1958,Cavalleria Rusticana,,,True,981190,Cavalleria Rusticana,ITA,Pietro Mascagni,,Cavalleria rusticana,?,1957-1958,August Baeyens,ITA,ned
9721,,Scan 2024-03-18 1621-152.jpeg,1957-1958,Paljas,,,True,981190,Paljas,ITA,Ruggiero Leoncavallo,,Pagliacci,verisme,1957-1958,August Baeyens,Unk,ned
9722,,Scan 2024-03-18 1621-154.jpeg,1957-1958,Tannhäuser,,,False,120450,Tannhauser,DUI,Richard Wagner,,Tannhäuser,romantische oper,1957-1958,August Baeyens,Unk,ned
9723,,Scan 2024-03-18 1621-156.jpeg,1957-1958,Tosca,,,False,651619,Tosca,ITA,Giacomo Puccini,,Tosca,verismo opera,1957-1958,August Baeyens,Unk,ned
9724,,Scan 2024-03-18 1621-158.jpeg,1957-1958,Aida,,,False,165946,Aïda,ITA,Giuseppe Verdi,,Aïda,opera,1957-1958,August Baeyens,Unk,ned
9725,,Scan 2024-03-18 1621-160.jpeg,1957-1958,De Bedelstudent,,,False,279640,De Bedelstudent,DUI,Carl Millöcker,,Der Bettelstudent,operetta,1957-1958,August Baeyens,NL,ned
9726,,Scan 2024-03-18 1621-162.jpeg,1957-1958,Traviata,,,False,493197,Traviata,ITA,Giuseppe Verdi,,La traviata,opera semiseria,1957-1958,August Baeyens,Unk,ned
9727,,Scan 2024-03-25 1047-3.jpeg,1958-1959,Turandot,,openingsvoorstelling,False,951328,Turandot,ITA,Giacomo Puccini,1926,Turandot,opera,1958-1959,Mina Bolotine,unk,ned
9728,,Scan 2024-03-25 1047-22.jpeg,1958-1959,Turandot,,,False,475798,Turandot,ITA,Giacomo Puccini,1926,Turandot,opera,1958-1959,Mina Bolotine,unk,ned
9729,,Scan 2024-03-25 1047-41.jpeg,1958-1959,De Telefoon,,,True,401371,De Telefoon,EN,Gian Carlo Menotti,1946,The Telephone,opera buffa,1958-1959,Mina Bolotine,NL,ned
9730,,Scan 2024-03-25 1047-41.jpeg,1958-1959,Het Medium,,,True,401371,Het Medium,EN,Gian Carlo Menotti,1945,The Medium,opera,1958-1959,Mina Bolotine,NL,ned
9731,,Scan 2024-03-25 1047-55.jpeg,1958-1959,De Toverfluit,,,False,841986,Tooverfluit,DUI,Wolfgang Amadeus Mozart,,Die Zauberflöte,zangspel,1958-1959,Mina Bolotine,NL,ned
9732,,Scan 2024-03-25 1047-69.jpeg,1958-1959,De Telefoon,,,True,147251,De Telefoon,EN,Gian Carlo Menotti,1946,The Telephone,opera buffa,1958-1959,Mina Bolotine,NL,ned
9733,,Scan 2024-03-25 1047-69.jpeg,1958-1959,Het Medium,,,True,147251,Het Medium,EN,Gian Carlo Menotti,1945,The Medium,opera,1958-1959,Mina Bolotine,NL,ned
9734,,Scan 2024-03-25 1047-71.jpeg,1958-1959,De Barbier van Sevilla,,,False,190088,De Barbier van Sevilla,ITA,Giovanni Paisiello,,Il barbiere di Siviglia,opera buffa,1958-1959,Mina Bolotine,NL,ned
9735,,Scan 2024-03-25 1047-85.jpeg,1958-1959,Traviata,,,False,381007,Traviata,ITA,Giuseppe Verdi,,La traviata,opera semiseria,1958-1959,Mina Bolotine,Unk,ned
9736,,Scan 2024-03-25 1047-99.jpeg,1958-1959,De Toverfluit,,,False,969290,Tooverfluit,DUI,Wolfgang Amadeus Mozart,,Die Zauberflöte,zangspel,1958-1959,Mina Bolotine,NL,ned
9737,,Scan 2024-03-25 1047-101.jpeg,1958-1959,De Telefoon,,,True,388394,De Telefoon,EN,Gian Carlo Menotti,1946,The Telephone,opera buffa,1958-1959,Mina Bolotine,NL,ned
9738,,Scan 2024-03-25 1047-101.jpeg,1958-1959,Het Medium,,,True,388394,Het Medium,EN,Gian Carlo Menotti,1945,The Medium,opera,1958-1959,Mina Bolotine,NL,ned
9739,,Scan 2024-03-25 1047-103.jpeg,1958-1959,Kleurensymfonie,,,True,643466,Kleurensymfonie,?,Gioachino Rossini,?,?,ballet,1958-1959,Mina Bolotine,NL,ned
9740,,Scan 2024-03-25 1047-103.jpeg,1958-1959,Pulcinella,,,True,643466,Pulcinella,FR,Igor Strawinsky,1919,Pulcinella,ballet,1958-1959,Mina Bolotine,unk,ned
9741,,Scan 2024-03-25 1047-103.jpeg,1958-1959,De schim van de Roos,,,True,643466,De Schim van de Roos,FRA,Carl von Weber,1841,Le Spectre de la Rose,ballet,1958-1959,Mina Bolotine,NL,ned
9742,,Scan 2024-03-25 1047-103.jpeg,1958-1959,Bolero,,,True,643466,Bolero,N/A,Maurice Ravel,,Boléro,orchestra,1958-1959,Mina Bolotine,Unk,ned
9743,,Scan 2024-03-25 1047-104.jpeg,1958-1959,Turandot,,,False,498117,Turandot,ITA,Giacomo Puccini,1926,Turandot,opera,1958-1959,Mina Bolotine,unk,ned
9744,,Scan 2024-03-25 1047-106.jpeg,1958-1959,De Toverfluit,,,False,211885,Tooverfluit,DUI,Wolfgang Amadeus Mozart,,Die Zauberflöte,zangspel,1958-1959,Mina Bolotine,NL,ned
9745,,Scan 2024-03-25 1047-108.jpeg,1958-1959,Traviata,,,False,280832,Traviata,ITA,Giuseppe Verdi,,La traviata,opera semiseria,1958-1959,Mina Bolotine,Unk,ned
9746,,Scan 2024-03-25 1047-110.jpeg,1958-1959,Othello,,,False,174875,Othello,TSJ,Antonín Dvořák,,Othello,opera seria,1958-1959,Mina Bolotine,Unk,ned
9747,,Scan 2024-03-25 1047-124.jpeg,1958-1959,De Toverfluit,,,False,293695,Tooverfluit,DUI,Wolfgang Amadeus Mozart,,Die Zauberflöte,zangspel,1958-1959,Mina Bolotine,NL,ned
9748,,Scan 2024-03-25 1047-126.jpeg,1958-1959,Traviata,,,False,236573,Traviata,ITA,Giuseppe Verdi,,La traviata,opera semiseria,1958-1959,Mina Bolotine,Unk,ned
9749,,Scan 2024-03-25 1047-133.jpeg,1958-1959,Tannhäuser,,,False,325652,Tannhauser,DUI,Richard Wagner,,Tannhäuser,romantische oper,1958-1959,Mina Bolotine,Unk,ned
9750,,Scan 2024-03-25 1047-147.jpeg,1958-1959,Turandot,,,False,123356,Turandot,ITA,Giacomo Puccini,1926,Turandot,opera,1958-1959,Mina Bolotine,unk,ned
9751,,Scan 2024-03-25 1047-149.jpeg,1958-1959,De Barbier van Sevilla,,,False,463990,De Barbier van Sevilla,ITA,Giovanni Paisiello,,Il barbiere di Siviglia,opera buffa,1958-1959,Mina Bolotine,NL,ned
9752,,Scan 2024-03-25 1047-151.jpeg,1958-1959,Kleurensymfonie,,galavoorstelling,True,723184,Kleurensymfonie,?,Gioachino Rossini,?,?,ballet,1958-1959,Mina Bolotine,NL,ned
9753,,Scan 2024-03-25 1047-151.jpeg,1958-1959,La Tosca,,galavoorstelling,True,723184,Tosca,ITA,Giacomo Puccini,,Tosca,verismo opera,1958-1959,Mina Bolotine,Unk,ned
9754,,Scan 2024-03-25 1047-154.jpeg,1958-1959,Tannhäuser,,,False,343923,Tannhauser,DUI,Richard Wagner,,Tannhäuser,romantische oper,1958-1959,Mina Bolotine,Unk,ned
9755,,Scan 2024-03-25 1047-156.jpeg,1958-1959,Hansje en Grietje,,,False,275313,Hansje en Grietje,DUI,Engelbert Humperdinck,,Hänsel und Gretel,kinder opera,1958-1959,Mina Bolotine,NL,ned
9756,,Scan 2024-03-25 1047-172.jpeg,1958-1959,De Barbier van Sevilla,,,False,544188,De Barbier van Sevilla,ITA,Giovanni Paisiello,,Il barbiere di Siviglia,opera buffa,1958-1959,Mina Bolotine,NL,ned
9757,,Scan 2024-03-25 1047-174.jpeg,1958-1959,Het Kasteel van Blauwbaard,,,True,638304,Het Kasteel van Blauwbaard,HON,Bela Bartok,1918,A Kékszakállú herceg vára,opera,1958-1959,Mina Bolotine,NL,ned
9758,,Scan 2024-03-25 1047-174.jpeg,1958-1959,De Wonderbare Mandarijn,,,True,638304,De Wonderbare Mandarijn,HON,Bela Bartok,1927,A csodálatos mandarin,ballet,1958-1959,Mina Bolotine,NL,ned
9759,,Scan 2024-03-25 1047-174.jpeg,1958-1959,Dansen uit Galanta,,,True,638304,Dansen uit Galanta,HON,Zoltán Kodály,1933,Galántai táncok,ballet,1958-1959,Mina Bolotine,NL,ned
9760,,Scan 2024-03-25 1047-174.jpeg,1958-1959,Het Kasteel van Blauwbaard,,,True,324647,Het Kasteel van Blauwbaard,HON,Bela Bartok,1918,A Kékszakállú herceg vára,opera,1958-1959,Mina Bolotine,NL,ned
9761,,Scan 2024-03-25 1047-174.jpeg,1958-1959,De Wonderbare Mandarijn,,,True,324647,De Wonderbare Mandarijn,HON,Bela Bartok,1927,A csodálatos mandarin,ballet,1958-1959,Mina Bolotine,NL,ned
9762,,Scan 2024-03-25 1047-174.jpeg,1958-1959,Dansen uit Galanta,,,True,324647,Dansen uit Galanta,HON,Zoltán Kodály,1933,Galántai táncok,ballet,1958-1959,Mina Bolotine,NL,ned
9763,,Scan 2024-03-25 1047-174.jpeg,1958-1959,Het Kasteel van Blauwbaard,,,True,116875,Het Kasteel van Blauwbaard,HON,Bela Bartok,1918,A Kékszakállú herceg vára,opera,1958-1959,Mina Bolotine,NL,ned
9764,,Scan 2024-03-25 1047-174.jpeg,1958-1959,De Wonderbare Mandarijn,,,True,116875,De Wonderbare Mandarijn,HON,Bela Bartok,1927,A csodálatos mandarin,ballet,1958-1959,Mina Bolotine,NL,ned
9765,,Scan 2024-03-25 1047-174.jpeg,1958-1959,Dansen uit Galanta,,,True,116875,Dansen uit Galanta,HON,Zoltán Kodály,1933,Galántai táncok,ballet,1958-1959,Mina Bolotine,NL,ned
9766,,Scan 2024-03-25 1047-174.jpeg,1958-1959,Het Kasteel van Blauwbaard,,,True,796498,Het Kasteel van Blauwbaard,HON,Bela Bartok,1918,A Kékszakállú herceg vára,opera,1958-1959,Mina Bolotine,NL,ned
9767,,Scan 2024-03-25 1047-174.jpeg,1958-1959,De Wonderbare Mandarijn,,,True,796498,De Wonderbare Mandarijn,HON,Bela Bartok,1927,A csodálatos mandarin,ballet,1958-1959,Mina Bolotine,NL,ned
9768,,Scan 2024-03-25 1047-174.jpeg,1958-1959,Dansen uit Galanta,,,True,796498,Dansen uit Galanta,HON,Zoltán Kodály,1933,Galántai táncok,ballet,1958-1959,Mina Bolotine,NL,ned
9769,,Scan 2024-03-25 1047-194.jpeg,1958-1959,Turandot,,galavoorstelling,False,827656,Turandot,ITA,Giacomo Puccini,1926,Turandot,opera,1958-1959,Mina Bolotine,unk,ned
9770,,Scan 2024-03-25 1047-196.jpeg,1958-1959,Hansje en Grietje,,,False,455620,Hansje en Grietje,DUI,Engelbert Humperdinck,,Hänsel und Gretel,kinder opera,1958-1959,Mina Bolotine,NL,ned
9771,,Scan 2024-03-25 1047-198.jpeg,1958-1959,Manon Lescaut,,,False,614467,Manon Lescaut,ITA,Giacomo Puccini,,Manon Lescaut,lyrisch drama,1958-1959,Mina Bolotine,Unk,ned
9772,,Scan 2024-03-25 1047-212.jpeg,1958-1959,Tosca,,,False,735246,Tosca,ITA,Giacomo Puccini,,Tosca,verismo opera,1958-1959,Mina Bolotine,Unk,ned
9773,,Scan 2024-03-25 1047-226.jpeg,1958-1959,Hansje en Grietje,,,False,395408,Hansje en Grietje,DUI,Engelbert Humperdinck,,Hänsel und Gretel,kinder opera,1958-1959,Mina Bolotine,NL,ned
9774,,Scan 2024-03-25 1047-228.jpeg,1958-1959,Manon Lescaut,,galavoorstelling,False,264242,Manon Lescaut,ITA,Giacomo Puccini,,Manon Lescaut,lyrisch drama,1958-1959,Mina Bolotine,Unk,ned
9775,,Scan 2024-03-25 1047-230.jpeg,1958-1959,De wonderbare Mandarijn,,,True,315984,De Wonderbare Mandarijn,HON,Bela Bartok,1927,A csodálatos mandarin,ballet,1958-1959,Mina Bolotine,NL,ned
9776,,Scan 2024-03-25 1047-233.jpeg,1958-1959,Tosca,,,False,958624,Tosca,ITA,Giacomo Puccini,,Tosca,verismo opera,1958-1959,Mina Bolotine,Unk,ned
9777,,Scan 2024-03-25 1047-235.jpeg,1958-1959,Tannhäuser,,,False,695785,Tannhauser,DUI,Richard Wagner,,Tannhäuser,romantische oper,1958-1959,Mina Bolotine,Unk,ned
9778,,Scan 2024-03-25 1047-237.jpeg,1958-1959,Turandot,,,False,651984,Turandot,ITA,Giacomo Puccini,1926,Turandot,opera,1958-1959,Mina Bolotine,unk,ned
9779,,Scan 2024-03-25 1047-239.jpeg,1958-1959,La Norma,,galavoorstelling,False,526629,Norma,ITA,Vincenzo Bellini,,Norma,opera seria,1958-1959,Mina Bolotine,Unk,ned
9780,,Scan 2024-03-25 1047-241.jpeg,1958-1959,Tosca,,,False,694388,Tosca,ITA,Giacomo Puccini,,Tosca,verismo opera,1958-1959,Mina Bolotine,Unk,ned
9781,,Scan 2024-03-25 1047-244.jpeg,1958-1959,Othello,,,False,906619,Othello,TSJ,Antonín Dvořák,,Othello,opera seria,1958-1959,Mina Bolotine,Unk,ned
9782,,Scan 2024-03-25 1047-246.jpeg,1958-1959,Hansje en Grietje,,,False,754997,Hansje en Grietje,DUI,Engelbert Humperdinck,,Hänsel und Gretel,kinder opera,1958-1959,Mina Bolotine,NL,ned
9783,,Scan 2024-03-25 1047-248.jpeg,1958-1959,Traviata,,,False,360100,Traviata,ITA,Giuseppe Verdi,,La traviata,opera semiseria,1958-1959,Mina Bolotine,Unk,ned
9784,,Scan 2024-03-25 1047-250.jpeg,1958-1959,Kleurensymfonie,,,True,225473,Kleurensymfonie,?,Gioachino Rossini,?,?,ballet,1958-1959,Mina Bolotine,NL,ned
9785,,Scan 2024-03-25 1047-250.jpeg,1958-1959,Pulcinella,,,True,225473,Pulcinella,FR,Igor Strawinsky,1919,Pulcinella,ballet,1958-1959,Mina Bolotine,unk,ned
9786,,Scan 2024-03-25 1047-250.jpeg,1958-1959,De schim van de Roos,,,True,225473,De Schim van de Roos,FRA,Carl von Weber,1841,Le Spectre de la Rose,ballet,1958-1959,Mina Bolotine,NL,ned
9787,,Scan 2024-03-25 1047-250.jpeg,1958-1959,Bolero,,,True,225473,Bolero,N/A,Maurice Ravel,,Boléro,orchestra,1958-1959,Mina Bolotine,Unk,ned
9788,,Scan 2024-03-25 1047-252.jpeg,1958-1959,Parsifal,,toneelwijdingsfeestspel,False,147388,Parsifal,DUI,Richard Wagner,,Parsifal,music drama,1958-1959,Mina Bolotine,Unk,ned
9789,,Scan 2024-03-25 1047-252.jpeg,1958-1959,Parsifal,,toneelwijdingsfeestspel,False,811776,Parsifal,DUI,Richard Wagner,,Parsifal,music drama,1958-1959,Mina Bolotine,Unk,ned
9790,,Scan 2024-03-25 1047-252.jpeg,1958-1959,Parsifal,,toneelwijdingsfeestspel,False,283051,Parsifal,DUI,Richard Wagner,,Parsifal,music drama,1958-1959,Mina Bolotine,Unk,ned
9791,,Scan 2024-03-25 1047-272.jpeg,1958-1959,Manon Lescaut,,,False,920585,Manon Lescaut,ITA,Giacomo Puccini,,Manon Lescaut,lyrisch drama,1958-1959,Mina Bolotine,Unk,ned
9792,,Scan 2024-03-25 1047-274.jpeg,1958-1959,Tosca,,,False,100141,Tosca,ITA,Giacomo Puccini,,Tosca,verismo opera,1958-1959,Mina Bolotine,Unk,ned
9793,,Scan 2024-03-25 1047-284.jpeg,1958-1959,De Vuurvogel,,,False,528521,De Vuurvogel,N/A,Igor Stravinsky,,The Firebird,ballet,1958-1959,Mina Bolotine,NL,ned
9794,,Scan 2024-03-25 1047-286.jpeg,1958-1959,Vioolconcerto in D,,,False,815239,Vioolconcerto in D,N/A,N/A,N/A,N/A,N/A,1958-1959,Mina Bolotine,N/A,ned
9795,,Scan 2024-03-25 1047-288.jpeg,1958-1959,Vierde Symfonie in e,,,False,902504,Vierde Symfonie in e,N/A,N/A,N/A,N/A,N/A,1958-1959,Mina Bolotine,N/A,ned
9796,,Scan 2024-03-25 1139-3.jpeg,1958-1959,Norma,,,False,973466,Norma,ITA,Vincenzo Bellini,,Norma,opera seria,1958-1959,Mina Bolotine,Unk,ned
9797,,Scan 2024-03-25 1139-17.jpeg,1958-1959,Rigoletto,,,False,886663,Rigoletto,ITA,Giuseppe Verdi,,Rigoletto,melodrama,1958-1959,Mina Bolotine,Unk,ned
9798,,Scan 2024-03-25 1139-39.jpeg,1958-1959,De blauwe Vogel,,,True,175855,De Blauwe Vogel,?,Pjotr Iljitsj Tsjaikovski,1890,?,ballet,1958-1959,Mina Bolotine,NL,ned
9799,,Scan 2024-03-25 1139-39.jpeg,1958-1959,Don Quichotte,,,True,175855,Don Quichotte,FR,Ludwig Minkus,1869,Don Quichotte,ballet,1958-1959,Mina Bolotine,unk,ned
9800,,Scan 2024-03-25 1139-39.jpeg,1958-1959,Quatuor,,,True,175855,Quatuor,?,Alexander Borodin,?,?,?,1958-1959,Mina Bolotine,?,ned
9801,,Scan 2024-03-25 1139-41.jpeg,1958-1959,Vijfde Symfonie,,,True,206826,Vijfde Symfonie,?,Pjotr Iljitsj Tsjaikovski,1888,?,ballet,1958-1959,Mina Bolotine,NL,ned
9802,,Scan 2024-03-25 1139-41.jpeg,1958-1959,Dansen uit Galanta,,,True,206826,Dansen uit Galanta,HON,Zoltán Kodály,1933,Galántai táncok,ballet,1958-1959,Mina Bolotine,NL,ned
9803,,Scan 2024-03-25 1139-49.jpeg,1958-1959,Rigoletto,,,False,898224,Rigoletto,ITA,Giuseppe Verdi,,Rigoletto,melodrama,1958-1959,Mina Bolotine,Unk,ned
9804,,Scan 2024-03-25 1139-51.jpeg,1958-1959,De Barbier van Sevilla,,,False,426382,De Barbier van Sevilla,ITA,Giovanni Paisiello,,Il barbiere di Siviglia,opera buffa,1958-1959,Mina Bolotine,NL,ned
9805,,Scan 2024-03-25 1139-53.jpeg,1958-1959,Norma,,,False,752890,Norma,ITA,Vincenzo Bellini,,Norma,opera seria,1958-1959,Mina Bolotine,Unk,ned
9806,,Scan 2024-03-25 1139-55.jpeg,1958-1959,De Vledermuis,,,False,845521,De Vledermuis,DUI,Johan Strauss,,Die Fledermaus,operetta,1958-1959,Mina Bolotine,NL,ned
9807,,Scan 2024-03-25 1139-69.jpeg,1958-1959,Rigoletto,,galavoorstelling,False,947109,Rigoletto,ITA,Giuseppe Verdi,,Rigoletto,melodrama,1958-1959,Mina Bolotine,Unk,ned
9808,,Scan 2024-03-25 1139-71.jpeg,1958-1959,Manon Lescaut,,,False,286671,Manon Lescaut,ITA,Giacomo Puccini,,Manon Lescaut,lyrisch drama,1958-1959,Mina Bolotine,Unk,ned
9809,,Scan 2024-03-25 1139-73.jpeg,1958-1959,De Vledermuis,,,False,661300,De Vledermuis,DUI,Johan Strauss,,Die Fledermaus,operetta,1958-1959,Mina Bolotine,NL,ned
9810,,Scan 2024-03-25 1139-75.jpeg,1958-1959,De wonderbare Mandarijn,,,True,613423,De Wonderbare Mandarijn,HON,Bela Bartok,1927,A csodálatos mandarin,ballet,1958-1959,Mina Bolotine,NL,ned
9811,,Scan 2024-03-25 1139-75.jpeg,1958-1959,Het Kasteel van Blauwbaard,,,True,613423,Het Kasteel van Blauwbaard,HON,Bela Bartok,1918,A Kékszakállú herceg vára,opera,1958-1959,Mina Bolotine,NL,ned
9812,,Scan 2024-03-25 1139-75.jpeg,1958-1959,Dansen uit Galanta,,,True,613423,Dansen uit Galanta,HON,Zoltán Kodály,1933,Galántai táncok,ballet,1958-1959,Mina Bolotine,NL,ned
9813,,Scan 2024-03-25 1139-77.jpeg,1958-1959,Tannhäuser,,,False,626292,Tannhauser,DUI,Richard Wagner,,Tannhäuser,romantische oper,1958-1959,Mina Bolotine,Unk,ned
9814,,Scan 2024-03-25 1139-79.jpeg,1958-1959,De Zigeunerbaron,,galavoorstelling,False,276825,De Zigeunerbaron,DUI,Johann Strauss,,Der Zigeunerbaron,operetta,1958-1959,Mina Bolotine,NL,ned
9815,,Scan 2024-03-25 1139-81.jpeg,1958-1959,Othello,,,False,103231,Othello,TSJ,Antonín Dvořák,,Othello,opera seria,1958-1959,Mina Bolotine,Unk,ned
