,Date,Original Premiere,Directors,Normalized Title,Composer,Multiple Bill,Season,Title Language,Occasion,Production Language,Dutch,German,Title_Language_GLM,Dutch_Title,German_Title
9766,,1918,Mina Bolotine,Het Kasteel van Blauwbaard,Bela Bartok,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9767,,1927,Mina Bolotine,De Wonderbare Mandarijn,Bela Bartok,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9768,,1933,Mina Bolotine,Dansen uit Galanta,Zoltán Kodály,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9769,,1926,Mina Bolotine,Turandot,Giacomo Puccini,False,1958-1959,unk,G,other,False,False,other,False,False
9770,,,Mina Bolotine,Hansje en Grietje,Engelbert Humperdinck,False,1958-1959,NL,N,German,False,True,Dutch,True,False
9771,,,Mina Bolotine,Manon Lescaut,Giacomo Puccini,False,1958-1959,Unk,N,other,False,False,other,False,False
9772,,,Mina Bolotine,Tosca,Giacomo Puccini,False,1958-1959,Unk,N,other,False,False,other,False,False
9773,,,Mina Bolotine,Hansje en Grietje,Engelbert Humperdinck,False,1958-1959,NL,N,German,False,True,Dutch,True,False
9774,,,Mina Bolotine,Manon Lescaut,Giacomo Puccini,False,1958-1959,Unk,G,other,False,False,other,False,False
9775,,1927,Mina Bolotine,De Wonderbare Mandarijn,Bela Bartok,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9776,,,Mina Bolotine,Tosca,Giacomo Puccini,False,1958-1959,Unk,N,other,False,False,other,False,False
9777,,,Mina Bolotine,Tannhauser,Richard Wagner,False,1958-1959,Unk,N,German,False,True,other,False,False
9778,,1926,Mina Bolotine,Turandot,Giacomo Puccini,False,1958-1959,unk,N,other,False,False,other,False,False
9779,,,Mina Bolotine,Norma,Vincenzo Bellini,False,1958-1959,Unk,G,other,False,False,other,False,False
9780,,,Mina Bolotine,Tosca,Giacomo Puccini,False,1958-1959,Unk,N,other,False,False,other,False,False
9781,,,Mina Bolotine,Othello,Antonín Dvořák,False,1958-1959,Unk,N,other,False,False,other,False,False
9782,,,Mina Bolotine,Hansje en Grietje,Engelbert Humperdinck,False,1958-1959,NL,N,German,False,True,Dutch,True,False
9783,,,Mina Bolotine,Traviata,Giuseppe Verdi,False,1958-1959,Unk,N,other,False,False,other,False,False
9784,,?,Mina Bolotine,Kleurensymfonie,Gioachino Rossini,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9785,,1919,Mina Bolotine,Pulcinella,Igor Strawinsky,True,1958-1959,unk,N,other,False,False,other,False,False
9786,,1841,Mina Bolotine,De Schim van de Roos,Carl von Weber,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9787,,,Mina Bolotine,Bolero,Maurice Ravel,True,1958-1959,Unk,N,other,False,False,other,False,False
9788,,,Mina Bolotine,Parsifal,Richard Wagner,False,1958-1959,Unk,N,German,False,True,other,False,False
9789,,,Mina Bolotine,Parsifal,Richard Wagner,False,1958-1959,Unk,N,German,False,True,other,False,False
9790,,,Mina Bolotine,Parsifal,Richard Wagner,False,1958-1959,Unk,N,German,False,True,other,False,False
9791,,,Mina Bolotine,Manon Lescaut,Giacomo Puccini,False,1958-1959,Unk,N,other,False,False,other,False,False
9792,,,Mina Bolotine,Tosca,Giacomo Puccini,False,1958-1959,Unk,N,other,False,False,other,False,False
9793,,,Mina Bolotine,De Vuurvogel,Igor Stravinsky,False,1958-1959,NL,N,other,False,False,Dutch,True,False
9794,,,Mina Bolotine,Vioolconcerto in D,,False,1958-1959,,N,other,False,False,other,False,False
9795,,,Mina Bolotine,Vierde Symfonie in e,,False,1958-1959,,N,other,False,False,other,False,False
9796,,,Mina Bolotine,Norma,Vincenzo Bellini,False,1958-1959,Unk,N,other,False,False,other,False,False
9797,,,Mina Bolotine,Rigoletto,Giuseppe Verdi,False,1958-1959,Unk,N,other,False,False,other,False,False
9798,,1890,Mina Bolotine,De Blauwe Vogel,Pjotr Iljitsj Tsjaikovski,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9799,,1869,Mina Bolotine,Don Quichotte,Ludwig Minkus,True,1958-1959,unk,N,other,False,False,other,False,False
9800,,?,Mina Bolotine,Quatuor,Alexander Borodin,True,1958-1959,?,N,other,False,False,other,False,False
9801,,1888,Mina Bolotine,Vijfde Symfonie,Pjotr Iljitsj Tsjaikovski,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9802,,1933,Mina Bolotine,Dansen uit Galanta,Zoltán Kodály,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9803,,,Mina Bolotine,Rigoletto,Giuseppe Verdi,False,1958-1959,Unk,N,other,False,False,other,False,False
9804,,,Mina Bolotine,De Barbier van Sevilla,Giovanni Paisiello,False,1958-1959,NL,N,other,False,False,Dutch,True,False
9805,,,Mina Bolotine,Norma,Vincenzo Bellini,False,1958-1959,Unk,N,other,False,False,other,False,False
9806,,,Mina Bolotine,De Vledermuis,Johan Strauss,False,1958-1959,NL,N,German,False,True,Dutch,True,False
9807,,,Mina Bolotine,Rigoletto,Giuseppe Verdi,False,1958-1959,Unk,G,other,False,False,other,False,False
9808,,,Mina Bolotine,Manon Lescaut,Giacomo Puccini,False,1958-1959,Unk,N,other,False,False,other,False,False
9809,,,Mina Bolotine,De Vledermuis,Johan Strauss,False,1958-1959,NL,N,German,False,True,Dutch,True,False
9810,,1927,Mina Bolotine,De Wonderbare Mandarijn,Bela Bartok,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9811,,1918,Mina Bolotine,Het Kasteel van Blauwbaard,Bela Bartok,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9812,,1933,Mina Bolotine,Dansen uit Galanta,Zoltán Kodály,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9813,,,Mina Bolotine,Tannhauser,Richard Wagner,False,1958-1959,Unk,N,German,False,True,other,False,False
9814,,,Mina Bolotine,De Zigeunerbaron,Johann Strauss,False,1958-1959,NL,G,German,False,True,Dutch,True,False
9815,,,Mina Bolotine,Othello,Antonín Dvořák,False,1958-1959,Unk,N,other,False,False,other,False,False
9816,,1927,Mina Bolotine,De Wonderbare Mandarijn,Bela Bartok,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9817,,,Mina Bolotine,Rigoletto,Giuseppe Verdi,False,1958-1959,Unk,N,other,False,False,other,False,False
9818,,,Mina Bolotine,Manon Lescaut,Giacomo Puccini,False,1958-1959,Unk,N,other,False,False,other,False,False
9819,,,Mina Bolotine,Madame Butterfly,Giacomo Puccini,False,1958-1959,NL,G,other,False,False,Dutch,True,False
9820,,,Mina Bolotine,De Vledermuis,Johan Strauss,False,1958-1959,NL,N,German,False,True,Dutch,True,False
9821,,,Mina Bolotine,Norma,Vincenzo Bellini,False,1958-1959,Unk,N,other,False,False,other,False,False
9822,,,Mina Bolotine,De Vledermuis,Johan Strauss,False,1958-1959,NL,N,German,False,True,Dutch,True,False
9823,,,Mina Bolotine,Madame Butterfly,Giacomo Puccini,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9824,,1888,Mina Bolotine,Vijfde Symfonie,Pjotr Iljitsj Tsjaikovski,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9825,,,Mina Bolotine,De Vledermuis,Johan Strauss,False,1958-1959,NL,N,German,False,True,Dutch,True,False
9826,,,Mina Bolotine,De Zigeunerbaron,Johann Strauss,False,1958-1959,NL,N,German,False,True,Dutch,True,False
9827,,,Mina Bolotine,Madame Butterfly,Giacomo Puccini,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9828,,1888,Mina Bolotine,Vijfde Symfonie,Pjotr Iljitsj Tsjaikovski,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9829,,,Mina Bolotine,Othello,Antonín Dvořák,False,1958-1959,Unk,N,other,False,False,other,False,False
9830,,,Mina Bolotine,De Zigeunerbaron,Johann Strauss,False,1958-1959,NL,N,German,False,True,Dutch,True,False
9831,,,Mina Bolotine,De Vledermuis,Johan Strauss,False,1958-1959,NL,N,German,False,True,Dutch,True,False
9832,,,Mina Bolotine,Fidelio,Ludwig van Beethoven,False,1958-1959,Unk,N,German,False,True,other,False,False
9833,,,Mina Bolotine,De Zigeunerbaron,Johann Strauss,False,1958-1959,NL,N,German,False,True,Dutch,True,False
9834,,,Mina Bolotine,Tosca,Giacomo Puccini,False,1958-1959,Unk,N,other,False,False,other,False,False
9835,,,Mina Bolotine,Fidelio,Ludwig van Beethoven,False,1958-1959,Unk,N,German,False,True,other,False,False
9836,,,Mina Bolotine,De Zigeunerbaron,Johann Strauss,False,1958-1959,NL,N,German,False,True,Dutch,True,False
9837,,,Mina Bolotine,Traviata,Giuseppe Verdi,False,1958-1959,Unk,N,other,False,False,other,False,False
9838,,,Mina Bolotine,Tosca,Giacomo Puccini,False,1958-1959,Unk,N,other,False,False,other,False,False
9839,,,Mina Bolotine,Traviata,Giuseppe Verdi,False,1958-1959,Unk,N,other,False,False,other,False,False
9840,,,Mina Bolotine,Rigoletto,Giuseppe Verdi,False,1958-1959,Unk,N,other,False,False,other,False,False
9841,,?,Mina Bolotine,De Sylphiden,Michel Brusselmans,False,1958-1959,NL,N,other,False,False,Dutch,True,False
9842,,1927,Mina Bolotine,De Wonderbare Mandarijn,Bela Bartok,False,1958-1959,NL,N,other,False,False,Dutch,True,False
9843,,1950,Mina Bolotine,De Droom van de Astronoom,Rene Defossez,False,1958-1959,NL,N,other,False,False,Dutch,True,False
9844,,,Mina Bolotine,Tosca,Giacomo Puccini,False,1958-1959,Unk,N,other,False,False,other,False,False
9845,,,Mina Bolotine,Tannhauser,Richard Wagner,False,1958-1959,Unk,N,German,False,True,other,False,False
9846,,,Mina Bolotine,De Zigeunerbaron,Johann Strauss,False,1958-1959,NL,N,German,False,True,Dutch,True,False
9847,,,Mina Bolotine,Traviata,Giuseppe Verdi,False,1958-1959,Unk,N,other,False,False,other,False,False
9848,,,Mina Bolotine,Traviata,Giuseppe Verdi,False,1958-1959,Unk,N,other,False,False,other,False,False
9849,,,Mina Bolotine,Madame Butterfly,Giacomo Puccini,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9850,,?,Mina Bolotine,Kleurensymfonie,Gioachino Rossini,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9851,,,Mina Bolotine,Traviata,Giuseppe Verdi,False,1958-1959,Unk,N,other,False,False,other,False,False
9852,,,Mina Bolotine,Madame Butterfly,Giacomo Puccini,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9853,,?,Mina Bolotine,Kleurensymfonie,Gioachino Rossini,True,1958-1959,NL,N,other,False,False,Dutch,True,False
9854,,,Mina Bolotine,Tannhauser,Richard Wagner,False,1958-1959,Unk,N,German,False,True,other,False,False
9855,,,Mina Bolotine,Norma,Vincenzo Bellini,False,1958-1959,Unk,N,other,False,False,other,False,False
9856,,,Mina Bolotine,Faust,Charles Gounod,False,1958-1959,Unk,N,other,False,False,other,False,False
9857,,,Mina Bolotine,Tannhauser,Richard Wagner,False,1958-1959,Unk,N,German,False,True,other,False,False
9858,,,Mina Bolotine,Tosca,Giacomo Puccini,False,1958-1959,Unk,N,other,False,False,other,False,False
9859,,,Mina Bolotine,Sinfonietta voor kamerorkest,,False,1958-1959,,N,other,False,False,other,False,False
9860,,1910,Mina Bolotine,Scheherazade,Nikolay Rimsky-Korsakov,False,1958-1959,unk,N,other,False,False,other,False,False
9861,,,Mina Bolotine,Don Giovanni,Wolfgang Amadeus Mozart,False,1958-1959,Unk,N,other,False,False,other,False,False
9862,,,Mina Bolotine,"De Liefde, Tovenaar",,False,1958-1959,,N,other,False,False,other,False,False
9863,,,Mina Bolotine,Faust,Charles Gounod,False,1958-1959,Unk,N,other,False,False,other,False,False
9864,,,Mina Bolotine,De Zigeunerbaron,Johann Strauss,False,1958-1959,NL,N,German,False,True,Dutch,True,False
9865,,,Mina Bolotine,Fidelio,Ludwig van Beethoven,False,1958-1959,Unk,N,German,False,True,other,False,False
9866,,,Mina Bolotine,Faust,Charles Gounod,False,1958-1959,Unk,N,other,False,False,other,False,False
9867,,,Mina Bolotine,De Zigeunerbaron,Johann Strauss,False,1958-1959,NL,N,German,False,True,Dutch,True,False
9868,,,Mina Bolotine,Tannhauser,Richard Wagner,False,1958-1959,Unk,N,German,False,True,other,False,False
9869,,,Mina Bolotine,Fidelio,Ludwig van Beethoven,False,1958-1959,Unk,N,German,False,True,other,False,False
9870,,,Mina Bolotine,Faust,Charles Gounod,False,1958-1959,Unk,N,other,False,False,other,False,False
9871,,,Mina Bolotine,Norma,Vincenzo Bellini,False,1958-1959,Unk,N,other,False,False,other,False,False
9872,,1887,Mina Bolotine,Het Rendez-Vous,Gabriel Fauré,True,1958-1959,,N,other,False,False,other,False,False
9873,,?,Mina Bolotine,Quatuor,Alexander Borodin,True,1958-1959,?,N,other,False,False,other,False,False
9874,,1919,Mina Bolotine,Pulcinella,Igor Strawinsky,False,1958-1959,unk,N,other,False,False,other,False,False
9875,,1950,Mina Bolotine,De Droom van de Astronoom,Rene Defossez,False,1958-1959,NL,N,other,False,False,Dutch,True,False
9876,,,Mina Bolotine,De Zigeunerbaron,Johann Strauss,False,1958-1959,NL,N,German,False,True,Dutch,True,False
9877,,1926,Mina Bolotine,Turandot,Giacomo Puccini,False,1958-1959,unk,N,other,False,False,other,False,False
9878,,,Mina Bolotine,Don Giovanni,Wolfgang Amadeus Mozart,True,1959-1960,Unk,N,other,False,False,other,False,False
9879,,,Mina Bolotine,Aïda,Giuseppe Verdi,True,1959-1960,Unk,N,other,False,False,other,False,False
9880,,,Mina Bolotine,Don Giovanni,Wolfgang Amadeus Mozart,True,1959-1960,Unk,N,other,False,False,other,False,False
9881,,,Mina Bolotine,Aïda,Giuseppe Verdi,True,1959-1960,Unk,N,other,False,False,other,False,False
9882,,,Mina Bolotine,Madame Butterfly,Giacomo Puccini,False,1959-1960,NL,N,other,False,False,Dutch,True,False
9883,,,Mina Bolotine,Don Giovanni,Wolfgang Amadeus Mozart,False,1959-1960,Unk,N,other,False,False,other,False,False
9884,,,Mina Bolotine,Madame Butterfly,Giacomo Puccini,False,1959-1960,NL,N,other,False,False,Dutch,True,False
9885,,,Mina Bolotine,Aïda,Giuseppe Verdi,False,1959-1960,Unk,N,other,False,False,other,False,False
9886,,,Mina Bolotine,Rigoletto,Giuseppe Verdi,False,1959-1960,Unk,N,other,False,False,other,False,False
9887,,,Mina Bolotine,Aïda,Giuseppe Verdi,False,1959-1960,Unk,N,other,False,False,other,False,False
9888,,,Mina Bolotine,Madame Butterfly,Giacomo Puccini,False,1959-1960,NL,N,other,False,False,Dutch,True,False
9889,,,Mina Bolotine,Aïda,Giuseppe Verdi,False,1959-1960,Unk,N,other,False,False,other,False,False
9890,,,Mina Bolotine,Don Giovanni,Wolfgang Amadeus Mozart,False,1959-1960,Unk,N,other,False,False,other,False,False
9891,,,Mina Bolotine,De Vliegende Hollander,Richard Wagner,False,1959-1960,NL,N,other,False,False,Dutch,True,False
9892,,,Mina Bolotine,Don Giovanni,Wolfgang Amadeus Mozart,False,1959-1960,Unk,N,other,False,False,other,False,False
9893,,,Mina Bolotine,Aïda,Giuseppe Verdi,False,1959-1960,Unk,N,other,False,False,other,False,False
9894,,,Mina Bolotine,Rigoletto,Giuseppe Verdi,False,1959-1960,Unk,N,other,False,False,other,False,False
9895,,,Mina Bolotine,De Vliegende Hollander,Richard Wagner,False,1959-1960,NL,N,other,False,False,Dutch,True,False
9896,,,Mina Bolotine,Don Giovanni,Wolfgang Amadeus Mozart,False,1959-1960,Unk,N,other,False,False,other,False,False
9897,,,Mina Bolotine,Norma,Vincenzo Bellini,False,1959-1960,Unk,N,other,False,False,other,False,False
9898,,,Mina Bolotine,De Vliegende Hollander,Richard Wagner,False,1959-1960,NL,N,other,False,False,Dutch,True,False
9899,,?,Mina Bolotine,De Sylphiden,Michel Brusselmans,False,1959-1960,NL,N,other,False,False,Dutch,True,False
9900,,1887,Mina Bolotine,Het Rendez-Vous,Gabriel Fauré,True,1959-1960,,N,other,False,False,other,False,False
9901,,1936,Mina Bolotine,Peter en de Wolf,Sergej Prokofjev,True,1959-1960,NL,N,other,False,False,Dutch,True,False
9902,,1947,Mina Bolotine,De Roof van Proserpina,Renier van der Velden,False,1959-1960,NL,N,Dutch,True,False,Dutch,True,False
9903,,,Mina Bolotine,Rigoletto,Giuseppe Verdi,False,1959-1960,Unk,N,other,False,False,other,False,False
9904,,1947,Mina Bolotine,De Roof van Proserpina,Renier van der Velden,False,1959-1960,NL,N,Dutch,True,False,Dutch,True,False
9905,,1918,Mina Bolotine,Zuster Angelica,Giacomo Puccini,False,1959-1960,NL,N,other,False,False,Dutch,True,False
9906,,1918,Mina Bolotine,Gianni Schicchi,Giacomo Puccini,False,1959-1960,unk,N,other,False,False,other,False,False
9907,,,Mina Bolotine,De Vliegende Hollander,Richard Wagner,False,1959-1960,NL,N,other,False,False,Dutch,True,False
9908,,,Mina Bolotine,Fidelio,Ludwig van Beethoven,False,1959-1960,Unk,N,German,False,True,other,False,False
9909,,1947,Mina Bolotine,De Roof van Proserpina,Renier van der Velden,False,1959-1960,NL,N,Dutch,True,False,Dutch,True,False
9910,,1918,Mina Bolotine,Zuster Angelica,Giacomo Puccini,False,1959-1960,NL,N,other,False,False,Dutch,True,False
9911,,1918,Mina Bolotine,Gianni Schicchi,Giacomo Puccini,False,1959-1960,unk,N,other,False,False,other,False,False
9912,,,Mina Bolotine,Norma,Vincenzo Bellini,False,1959-1960,Unk,N,other,False,False,other,False,False
9913,,,Mina Bolotine,Madame Butterfly,Giacomo Puccini,False,1959-1960,NL,N,other,False,False,Dutch,True,False
9914,,1869,Mina Bolotine,Don Quichotte,Ludwig Minkus,True,1959-1960,unk,N,other,False,False,other,False,False
9915,,?,Mina Bolotine,Quatuor,Alexander Borodin,True,1959-1960,?,N,other,False,False,other,False,False
9916,,1888,Mina Bolotine,Vijfde Symfonie,Pjotr Iljitsj Tsjaikovski,True,1959-1960,NL,N,other,False,False,Dutch,True,False
9917,,1950,Mina Bolotine,De Droom van de Astronoom,Rene Defossez,True,1959-1960,NL,N,other,False,False,Dutch,True,False
9918,,1869,Mina Bolotine,Don Quichotte,Ludwig Minkus,True,1959-1960,unk,N,other,False,False,other,False,False
9919,,?,Mina Bolotine,Quatuor,Alexander Borodin,True,1959-1960,?,N,other,False,False,other,False,False
9920,,1888,Mina Bolotine,Vijfde Symfonie,Pjotr Iljitsj Tsjaikovski,True,1959-1960,NL,N,other,False,False,Dutch,True,False
9921,,1950,Mina Bolotine,De Droom van de Astronoom,Rene Defossez,True,1959-1960,NL,N,other,False,False,Dutch,True,False
9922,,1869,Mina Bolotine,Don Quichotte,Ludwig Minkus,True,1959-1960,unk,N,other,False,False,other,False,False
9923,,?,Mina Bolotine,Quatuor,Alexander Borodin,True,1959-1960,?,N,other,False,False,other,False,False
9924,,1888,Mina Bolotine,Vijfde Symfonie,Pjotr Iljitsj Tsjaikovski,True,1959-1960,NL,N,other,False,False,Dutch,True,False
9925,,1950,Mina Bolotine,De Droom van de Astronoom,Rene Defossez,True,1959-1960,NL,N,other,False,False,Dutch,True,False
9926,,1869,Mina Bolotine,Don Quichotte,Ludwig Minkus,True,1959-1960,unk,N,other,False,False,other,False,False
9927,,?,Mina Bolotine,Quatuor,Alexander Borodin,True,1959-1960,?,N,other,False,False,other,False,False
9928,,1888,Mina Bolotine,Vijfde Symfonie,Pjotr Iljitsj Tsjaikovski,True,1959-1960,NL,N,other,False,False,Dutch,True,False
9929,,1950,Mina Bolotine,De Droom van de Astronoom,Rene Defossez,True,1959-1960,NL,N,other,False,False,Dutch,True,False
9930,,1869,Mina Bolotine,Don Quichotte,Ludwig Minkus,True,1959-1960,unk,N,other,False,False,other,False,False
9931,,?,Mina Bolotine,Quatuor,Alexander Borodin,True,1959-1960,?,N,other,False,False,other,False,False
9932,,1888,Mina Bolotine,Vijfde Symfonie,Pjotr Iljitsj Tsjaikovski,True,1959-1960,NL,N,other,False,False,Dutch,True,False
9933,,1950,Mina Bolotine,De Droom van de Astronoom,Rene Defossez,True,1959-1960,NL,N,other,False,False,Dutch,True,False
9934,,1947,Mina Bolotine,De Roof van Proserpina,Renier van der Velden,False,1959-1960,NL,N,Dutch,True,False,Dutch,True,False
9935,,1918,Mina Bolotine,Zuster Angelica,Giacomo Puccini,False,1959-1960,NL,N,other,False,False,Dutch,True,False
9936,,1918,Mina Bolotine,Gianni Schicchi,Giacomo Puccini,False,1959-1960,unk,N,other,False,False,other,False,False
9937,,,Mina Bolotine,Tristan en Isolde,Richard Wagner,False,1959-1960,NL,N,German,False,True,Dutch,True,False
